2021-06-27 23:06:819 INFO  BasePage :30 - Launching Chrome Browser 
2021-06-28 21:06:271 INFO  AddCustomerPage :45 - Clicking on Add to Customer Button [[ChromeDriver: chrome on WINDOWS (b8ac8d8099c1414a352ff20adc9eb2ff)] -> xpath: //button[@type='submit']]
2021-06-28 21:06:462 INFO  BankManagerLoginPage :28 - Clicking on open account tab [[ChromeDriver: chrome on WINDOWS (b8ac8d8099c1414a352ff20adc9eb2ff)] -> xpath: //button[normalize-space()='Open Account']]
2021-06-28 21:06:127 INFO  OpenAccountPage :31 - Select value from dropdown[[ChromeDriver: chrome on WINDOWS (b8ac8d8099c1414a352ff20adc9eb2ff)] -> xpath: //select[@id='userSelect']]
2021-06-28 21:06:391 INFO  OpenAccountPage :38 - Select currency from drop down [[ChromeDriver: chrome on WINDOWS (b8ac8d8099c1414a352ff20adc9eb2ff)] -> id: currency]
2021-06-28 21:06:661 INFO  OpenAccountPage :44 - Clicking on process Button [[ChromeDriver: chrome on WINDOWS (b8ac8d8099c1414a352ff20adc9eb2ff)] -> xpath: //button[contains(text(),'Process')]]
2021-06-28 21:06:995 INFO  HomePage :39 - Clicking on home button link[[ChromeDriver: chrome on WINDOWS (b8ac8d8099c1414a352ff20adc9eb2ff)] -> xpath: //button[@class='btn home']]
2021-06-28 21:06:140 INFO  HomePage :27 - Clicking on Customer Login link[[ChromeDriver: chrome on WINDOWS (b8ac8d8099c1414a352ff20adc9eb2ff)] -> xpath: //button[contains(text(),'Customer Login')]]
2021-06-28 21:06:680 INFO  OpenAccountPage :31 - Select value from dropdown[[ChromeDriver: chrome on WINDOWS (b8ac8d8099c1414a352ff20adc9eb2ff)] -> xpath: //select[@id='userSelect']]
2021-06-28 21:06:28 INFO  CustomerLoginPage :29 - Clicking on Customer Login link[[ChromeDriver: chrome on WINDOWS (b8ac8d8099c1414a352ff20adc9eb2ff)] -> xpath: //button[contains(text(),'Login')]]
2021-06-28 21:06:322 INFO  AccountPage :45 - Clicking On Deposit Button :[[ChromeDriver: chrome on WINDOWS (b8ac8d8099c1414a352ff20adc9eb2ff)] -> xpath: //button[contains(text(),'Deposit')]]
2021-06-28 21:06:624 INFO  AccountPage :51 - Entering Amount To Deposit : 100in deposit field : [[ChromeDriver: chrome on WINDOWS (b8ac8d8099c1414a352ff20adc9eb2ff)] -> xpath: //input[@placeholder='amount']]
2021-06-28 21:06:799 INFO  AccountPage :59 - Clicking on Deposit Button :[[ChromeDriver: chrome on WINDOWS (b8ac8d8099c1414a352ff20adc9eb2ff)] -> xpath: //button[@class='btn btn-default']]
2021-06-28 21:06:844 INFO  AccountPage :65 - Getting Deposit Successful Message :[[ChromeDriver: chrome on WINDOWS (b8ac8d8099c1414a352ff20adc9eb2ff)] -> xpath: //span[contains(text(),'Deposit Successful')]]
2021-06-28 21:06:38 INFO  AccountPage :72 - Clicking On Withdrawal Tab :[[ChromeDriver: chrome on WINDOWS (b8ac8d8099c1414a352ff20adc9eb2ff)] -> xpath: //button[contains(text(),'Withdrawl')]]
2021-06-28 21:06:207 INFO  AccountPage :78 - Entering Amount To Withdrawal :50in withdrawal field :[[ChromeDriver: chrome on WINDOWS (b8ac8d8099c1414a352ff20adc9eb2ff)] -> xpath: //input[@placeholder='amount']]
2021-06-28 21:06:01 INFO  AccountPage :85 - Clicking On Withdraw feature :[[ChromeDriver: chrome on WINDOWS (b8ac8d8099c1414a352ff20adc9eb2ff)] -> xpath: //button[@class='btn btn-default']]
2021-06-28 21:06:125 INFO  AccountPage :90 - Getting transaction text :Proxy element for: DefaultElementLocator 'By.xpath: //span[contains(text(),'Transaction successful')]'
2021-06-28 21:06:970 INFO  BasePage :30 - Launching Chrome Browser 
2021-06-28 21:06:193 INFO  HomePage :33 - Clicking on bank manager Login link[[ChromeDriver: chrome on WINDOWS (fe2b4b8af37447aa00191088b1203b55)] -> xpath: //button[contains(text(),'Bank Manager Login')]]
2021-06-28 21:06:472 INFO  BankManagerLoginPage :22 - Clicking on Add to Customer tab [[ChromeDriver: chrome on WINDOWS (fe2b4b8af37447aa00191088b1203b55)] -> xpath: //button[normalize-space()='Add Customer']]
2021-06-28 21:06:202 INFO  AddCustomerPage :28 - Entering first name : Virat to first name field : [[ChromeDriver: chrome on WINDOWS (fe2b4b8af37447aa00191088b1203b55)] -> xpath: //input[@placeholder='First Name']]
2021-06-28 21:06:373 INFO  AddCustomerPage :34 - Entering last name : Mehta to last name field : [[ChromeDriver: chrome on WINDOWS (fe2b4b8af37447aa00191088b1203b55)] -> xpath: //input[@placeholder='Last Name']]
2021-06-28 21:06:579 INFO  AddCustomerPage :40 - Entering post code: NW9 9HN to post code field : [[ChromeDriver: chrome on WINDOWS (fe2b4b8af37447aa00191088b1203b55)] -> xpath: //input[@placeholder='Post Code']]
2021-06-28 21:06:616 INFO  AddCustomerPage :45 - Clicking on Add to Customer Button [[ChromeDriver: chrome on WINDOWS (fe2b4b8af37447aa00191088b1203b55)] -> xpath: //button[@type='submit']]
2021-06-28 21:06:835 INFO  BankManagerLoginPage :28 - Clicking on open account tab [[ChromeDriver: chrome on WINDOWS (fe2b4b8af37447aa00191088b1203b55)] -> xpath: //button[normalize-space()='Open Account']]
2021-06-28 21:06:502 INFO  OpenAccountPage :31 - Select value from dropdown[[ChromeDriver: chrome on WINDOWS (fe2b4b8af37447aa00191088b1203b55)] -> xpath: //select[@id='userSelect']]
2021-06-28 21:06:767 INFO  OpenAccountPage :38 - Select currency from drop down [[ChromeDriver: chrome on WINDOWS (fe2b4b8af37447aa00191088b1203b55)] -> id: currency]
2021-06-28 21:06:20 INFO  OpenAccountPage :44 - Clicking on process Button [[ChromeDriver: chrome on WINDOWS (fe2b4b8af37447aa00191088b1203b55)] -> xpath: //button[contains(text(),'Process')]]
2021-06-28 21:06:321 INFO  HomePage :39 - Clicking on home button link[[ChromeDriver: chrome on WINDOWS (fe2b4b8af37447aa00191088b1203b55)] -> xpath: //button[@class='btn home']]
2021-06-28 21:06:460 INFO  HomePage :27 - Clicking on Customer Login link[[ChromeDriver: chrome on WINDOWS (fe2b4b8af37447aa00191088b1203b55)] -> xpath: //button[contains(text(),'Customer Login')]]
2021-06-28 21:06:01 INFO  OpenAccountPage :31 - Select value from dropdown[[ChromeDriver: chrome on WINDOWS (fe2b4b8af37447aa00191088b1203b55)] -> xpath: //select[@id='userSelect']]
2021-06-28 21:06:320 INFO  CustomerLoginPage :29 - Clicking on Customer Login link[[ChromeDriver: chrome on WINDOWS (fe2b4b8af37447aa00191088b1203b55)] -> xpath: //button[contains(text(),'Login')]]
2021-06-28 21:06:607 INFO  AccountPage :45 - Clicking On Deposit Button :[[ChromeDriver: chrome on WINDOWS (fe2b4b8af37447aa00191088b1203b55)] -> xpath: //button[contains(text(),'Deposit')]]
2021-06-28 21:06:890 INFO  AccountPage :51 - Entering Amount To Deposit : 100in deposit field : [[ChromeDriver: chrome on WINDOWS (fe2b4b8af37447aa00191088b1203b55)] -> xpath: //input[@placeholder='amount']]
2021-06-28 21:06:25 INFO  AccountPage :59 - Clicking on Deposit Button :[[ChromeDriver: chrome on WINDOWS (fe2b4b8af37447aa00191088b1203b55)] -> xpath: //button[@class='btn btn-default']]
2021-06-28 21:06:63 INFO  AccountPage :65 - Getting Deposit Successful Message :[[ChromeDriver: chrome on WINDOWS (fe2b4b8af37447aa00191088b1203b55)] -> xpath: //span[contains(text(),'Deposit Successful')]]
2021-06-28 21:06:716 INFO  AccountPage :72 - Clicking On Withdrawal Tab :[[ChromeDriver: chrome on WINDOWS (fe2b4b8af37447aa00191088b1203b55)] -> xpath: //button[contains(text(),'Withdrawl')]]
2021-06-28 21:06:351 INFO  AccountPage :78 - Entering Amount To Withdrawal :50in withdrawal field :[[ChromeDriver: chrome on WINDOWS (fe2b4b8af37447aa00191088b1203b55)] -> xpath: //input[@placeholder='amount']]
2021-06-28 21:06:477 INFO  AccountPage :85 - Clicking On Withdraw feature :[[ChromeDriver: chrome on WINDOWS (fe2b4b8af37447aa00191088b1203b55)] -> xpath: //button[@class='btn btn-default']]
2021-06-28 21:06:12 INFO  AccountPage :90 - Getting transaction text :[[ChromeDriver: chrome on WINDOWS (fe2b4b8af37447aa00191088b1203b55)] -> xpath: //span[contains(text(),'Transaction successful')]]
